id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_31618f4403c2423683f1b82f04a2959e,Lady Tremaine,Imperious Queen,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_31618f4403c2423683f1b82f04a2959e.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_31618f4403c2423683f1b82f04a2959e.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_31618f4403c2423683f1b82f04a2959e.avif?1709690747'}}",6,False,Ruby,['Character'],"['Floodborn', 'Villain', 'Queen']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Lady Tremaine.)
POWER TO RULE AT LAST When you play this character, each opponent chooses and banishes one of their characters.",['Shift'],,3.0,4.0,2.0,Super_rare,['Arianna Rea'],110,en,"The twelfth Rule of Villainy: If you don't have a throne, take one.",527756,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.85', 'usd_foil': '4.58'}"
crd_5c953b299f3b4de08ff77ddd3b041270,Lady Tremaine,Overbearing Matriarch,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5c953b299f3b4de08ff77ddd3b041270.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5c953b299f3b4de08ff77ddd3b041270.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5c953b299f3b4de08ff77ddd3b041270.avif?1709690747'}}",2,False,Ruby,['Character'],"['Storyborn', 'Villain']","NOT FOR YOU When you play this character, each opponent with more lore than you loses 1 lore.",[],,2.0,2.0,1.0,Common,['Samanta Erdini'],111,en,"""Make no mistake: this time I will make certain the key remains safe!""",522698,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.17'}"
crd_78adb82131a54205b5ba3cef451bee00,Lumiere,Hotheaded Candelabra,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_78adb82131a54205b5ba3cef451bee00.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_78adb82131a54205b5ba3cef451bee00.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_78adb82131a54205b5ba3cef451bee00.avif?1709690747'}}",7,True,Ruby,['Character'],"['Dreamborn', 'Ally']",,[],,7.0,7.0,2.0,Rare,['Giulia Riva'],112,en,"When things heat up, no one can hold a candle to him.",525111,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.15', 'usd_foil': '0.51'}"
crd_bce37cc08d944fb99b90fa9f6fcda16d,Minnie Mouse,Stylish Surfer,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_bce37cc08d944fb99b90fa9f6fcda16d.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_bce37cc08d944fb99b90fa9f6fcda16d.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_bce37cc08d944fb99b90fa9f6fcda16d.avif?1709690747'}}",3,True,Ruby,['Character'],"['Dreamborn', 'Hero']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,1.0,3.0,2.0,Uncommon,['Mario Oscar Gabriele'],113,en,"""This goes into my top ten most fun things!""",526358,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.2', 'usd_foil': '0.88'}"
crd_a79cd84bf7444d0f847f6ceb36c93f24,Minnie Mouse,Wide-Eyed Diver,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a79cd84bf7444d0f847f6ceb36c93f24.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a79cd84bf7444d0f847f6ceb36c93f24.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a79cd84bf7444d0f847f6ceb36c93f24.avif?1709690747'}}",4,True,Ruby,['Character'],"['Floodborn', 'Hero']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Minnie Mouse.)
Evasive (Only characters with Evasive can challenge this character.)
UNDERSEA ADVENTURE Whenever you play a second action in a turn, this character gets +2 {L} this turn.","['Evasive', 'Shift']",,2.0,3.0,1.0,Rare,['Adam Fenton'],114,en,,519169,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.16', 'usd_foil': '0.52'}"
crd_08ee7216354243869129fd8d6491168e,Minnie Mouse,Zipping Around,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_08ee7216354243869129fd8d6491168e.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_08ee7216354243869129fd8d6491168e.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_08ee7216354243869129fd8d6491168e.avif?1709690747'}}",2,True,Ruby,['Character'],"['Storyborn', 'Hero']",,[],,3.0,2.0,1.0,Common,['Ellie Horie'],115,en,Zero to fun in under three seconds!,524290,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.16'}"
crd_0bac00816e484c9897881390d90a614f,Mother Gothel,Withered and Wicked,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0bac00816e484c9897881390d90a614f.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0bac00816e484c9897881390d90a614f.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0bac00816e484c9897881390d90a614f.avif?1709690747'}}",2,True,Ruby,['Character'],"['Storyborn', 'Villain']",WHAT HAVE YOU DONE?! This character enters play with 3 damage.,[],,3.0,4.0,1.0,Uncommon,['Koni'],116,en,Her feelings are written all over her face.,527253,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.19', 'usd_foil': '1.03'}"
crd_ddd89c441cdd4795907313f38e85c1e7,Mulan,Soldier in Training,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ddd89c441cdd4795907313f38e85c1e7.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ddd89c441cdd4795907313f38e85c1e7.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ddd89c441cdd4795907313f38e85c1e7.avif?1709690747'}}",4,False,Ruby,['Character'],"['Storyborn', 'Hero', 'Princess']",Rush (This character can challenge the turn they're played.),['Rush'],,4.0,3.0,1.0,Common,"['Michael ""Cookie"" Niewiadomy']",117,en,"""I have to do something!""",518786,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_6b414f08443c4f009d32f627f1d46256,Namaari,Nemesis,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6b414f08443c4f009d32f627f1d46256.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6b414f08443c4f009d32f627f1d46256.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6b414f08443c4f009d32f627f1d46256.avif?1709690747'}}",4,False,Ruby,['Character'],"['Storyborn', 'Villain', 'Princess']","THIS SHOULDN'T TAKE LONG {E}, Banish this character — Banish chosen character.",[],,3.0,3.0,1.0,Super_rare,['Hedvig Häggman-Sund'],118,en,"""I don't need swords to beat you. They just make it more fun.""",527757,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.2', 'usd_foil': '0.4'}"
crd_b933d7086ba94eeaacdcd18f872402c4,Queen of Hearts,Impulsive Ruler,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b933d7086ba94eeaacdcd18f872402c4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b933d7086ba94eeaacdcd18f872402c4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b933d7086ba94eeaacdcd18f872402c4.avif?1709690747'}}",2,True,Ruby,['Character'],"['Storyborn', 'Villain', 'Queen']",Rush (This character can challenge the turn they're played.),['Rush'],,2.0,2.0,1.0,Uncommon,['Valerio Buonfantino'],119,en,"The glow of lore in the flood caught her eye.
""The spellbook!"" she cried. ""Don't let it get away!""",526275,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.27', 'usd_foil': '1.27'}"
crd_137c6f751cfa4c56a1fb8443e611b0f4,Queen of Hearts,Sensing Weakness,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_137c6f751cfa4c56a1fb8443e611b0f4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_137c6f751cfa4c56a1fb8443e611b0f4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_137c6f751cfa4c56a1fb8443e611b0f4.avif?1709690747'}}",5,True,Ruby,['Character'],"['Floodborn', 'Villain', 'Queen']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Queen of Hearts.)
LET THE GAME BEGIN Whenever one of your characters challenges another character, you may draw a card.",['Shift'],,4.0,3.0,1.0,Uncommon,['Isaiah Mesq'],120,en,,527758,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.28', 'usd_foil': '0.8'}"
crd_35af0ddde9834b5e8b37b9ba98126c71,Ratigan,Very Large Mouse,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_35af0ddde9834b5e8b37b9ba98126c71.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_35af0ddde9834b5e8b37b9ba98126c71.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_35af0ddde9834b5e8b37b9ba98126c71.avif?1709690747'}}",5,False,Ruby,['Character'],"['Storyborn', 'Villain']","THIS IS MY KINGDOM When you play this character, exert chosen opposing character with 3 {S} or less. Choose one of your characters and ready them. They can't quest for the rest of this turn.",[],,3.0,3.0,2.0,Rare,['Valerio Buonfantino'],121,en,"""This time, nothing, not even Basil, can stand in my way!""",527276,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.17', 'usd_foil': '0.54'}"
crd_2aef4896a5194dd69fccf9581d20e735,Raya,Headstrong,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2aef4896a5194dd69fccf9581d20e735.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2aef4896a5194dd69fccf9581d20e735.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2aef4896a5194dd69fccf9581d20e735.avif?1709690747'}}",3,True,Ruby,['Character'],"['Storyborn', 'Hero', 'Princess']","NOTE TO SELF, DON'T DIE During your turn, whenever this character banishes another character in a challenge, you may ready this character. She can't quest for the rest of this turn.",[],,2.0,3.0,1.0,Common,['Amber Kommavongsa'],122,en,"Two parts bravery, one part cleverness, and a whole lot of determination.",527183,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.07', 'usd_foil': '0.16'}"
crd_5b613c1368aa4c94a43c012f9a73394e,Raya,Leader of Heart,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5b613c1368aa4c94a43c012f9a73394e.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5b613c1368aa4c94a43c012f9a73394e.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5b613c1368aa4c94a43c012f9a73394e.avif?1709690747'}}",6,True,Ruby,['Character'],"['Floodborn', 'Hero', 'Princess']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Raya.)
CHAMPION OF KUMANDRA Whenever this character challenges a damaged character, she takes no damage from the challenge.",['Shift'],,5.0,3.0,2.0,Super_rare,['Amber Kommavongsa'],123,en,,527530,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.24', 'usd_foil': '0.54'}"
crd_13f1e523e8454e648cda03bba3603643,Raya,Warrior of Kumandra,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_13f1e523e8454e648cda03bba3603643.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_13f1e523e8454e648cda03bba3603643.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_13f1e523e8454e648cda03bba3603643.avif?1709690747'}}",4,True,Ruby,['Character'],"['Storyborn', 'Hero', 'Princess']",,[],,5.0,3.0,1.0,Uncommon,['Matthew Robert Davies'],124,en,"""My ba dreams of a united Kumandra. I fight to honor that dream.""",516427,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.1', 'usd_foil': '0.23'}"
crd_02f5f28e11b84721906692f042d0baee,Scar,Vicious Cheater,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_02f5f28e11b84721906692f042d0baee.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_02f5f28e11b84721906692f042d0baee.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_02f5f28e11b84721906692f042d0baee.avif?1709690747'}}",7,False,Ruby,['Character'],"['Storyborn', 'Villain']","Rush (This character can challenge the turn they're played.)
DADDY ISN'T HERE TO SAVE YOU During your turn, whenever this character banishes another character in a challenge, you may ready this character. He can't quest for the rest of this turn.",['Rush'],,6.0,5.0,2.0,Legendary,['Nicholas Kole'],125,en,,523760,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '4.98', 'usd_foil': '23.01'}"
crd_d61c5630a6b649589ac1fd4a8bcb1014,Shere Khan,Menacing Predator,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d61c5630a6b649589ac1fd4a8bcb1014.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d61c5630a6b649589ac1fd4a8bcb1014.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d61c5630a6b649589ac1fd4a8bcb1014.avif?1709690747'}}",3,True,Ruby,['Character'],"['Storyborn', 'Villain']","DON'T INSULT MY INTELLIGENCE Whenever one of your characters challenges another character, gain 1 lore.",[],,3.0,3.0,1.0,Rare,['M. Robert Davies / L. Giammichele'],126,en,The sixth Rule of Villainy: Keep your mind sharp and your claws sharper.,526857,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.82', 'usd_foil': '1.71'}"
crd_a3aef995690e4b4995241341af5f31e3,Tigger,One of a Kind,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a3aef995690e4b4995241341af5f31e3.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a3aef995690e4b4995241341af5f31e3.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a3aef995690e4b4995241341af5f31e3.avif?1709690747'}}",3,True,Ruby,['Character'],"['Dreamborn', 'Tigger']","ENERGETIC Whenever you play an action, this character gets +2 {S} this turn.",[],,3.0,3.0,1.0,Common,['P. Gaylord / L. Giammichele'],127,en,Bouncing in to save the day!,524189,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.19'}"
crd_afce8f318b6d4d68a9ff9ccb5a616655,Tuk Tuk,Wrecking Ball,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_afce8f318b6d4d68a9ff9ccb5a616655.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_afce8f318b6d4d68a9ff9ccb5a616655.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_afce8f318b6d4d68a9ff9ccb5a616655.avif?1709690747'}}",4,False,Ruby,['Character'],"['Storyborn', 'Ally']",Reckless (This character can't quest and must challenge each turn if able.),['Reckless'],,4.0,5.0,0.0,Rare,['Brian Weisz'],128,en,A good friend is always ready to roll.,527759,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.16', 'usd_foil': '0.45'}"
crd_2d25ebdcc8874b25b749753468ba5956,Go the Distance,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2d25ebdcc8874b25b749753468ba5956.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2d25ebdcc8874b25b749753468ba5956.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2d25ebdcc8874b25b749753468ba5956.avif?1709690747'}}",2,True,Ruby,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Ready chosen damaged character of yours. They can't quest for the rest of this turn. Draw a card.",[],,,,,Common,['Gaku Kumatori'],129,en,,527242,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.07', 'usd_foil': '0.24'}"
crd_5fede8ed6d6845b7be83496ccb0fb2f8,Teeth and Ambitions,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5fede8ed6d6845b7be83496ccb0fb2f8.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5fede8ed6d6845b7be83496ccb0fb2f8.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5fede8ed6d6845b7be83496ccb0fb2f8.avif?1709690747'}}",2,True,Ruby,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Deal 2 damage to chosen character of yours to deal 2 damage to another chosen character.",[],,,,,Rare,['Jake Parker'],130,en,"Of course, quid pro quo, you're expected
To take certain duties on board",527248,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.63', 'usd_foil': '3.21'}"
crd_07082198195e40d6b940142d1383c881,The Most Diabolical Scheme,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_07082198195e40d6b940142d1383c881.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_07082198195e40d6b940142d1383c881.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_07082198195e40d6b940142d1383c881.avif?1709690747'}}",3,False,Ruby,"['Action', 'Song']",,"(A character with cost 3 or more can {E} to sing this song for free.)
Banish chosen Villain of yours to banish chosen character.",[],,,,,Uncommon,['Carlos Ruiz'],131,en,"Now comes the real tour de force
Tricky and wicked, of course",527540,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.08', 'usd_foil': '0.27'}"
crd_b62b44f1e2144c1e9ebec3da471579c3,What Did You Call Me?,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b62b44f1e2144c1e9ebec3da471579c3.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b62b44f1e2144c1e9ebec3da471579c3.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b62b44f1e2144c1e9ebec3da471579c3.avif?1709690747'}}",1,True,Ruby,['Action'],,Chosen damaged character gets +3 {S} this turn.,[],,,,,Common,['Luis Huerta'],132,en,"""No one can have a higher opinion of you than I have, and I think you're a slimy, contemptible sewer rat!""
—Basil",527760,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.04', 'usd_foil': '0.15'}"
crd_db2f742945da407b952d5bc900e43f18,You Can Fly!,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_db2f742945da407b952d5bc900e43f18.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_db2f742945da407b952d5bc900e43f18.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_db2f742945da407b952d5bc900e43f18.avif?1709690747'}}",2,True,Ruby,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Chosen character gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)",[],,,,,Uncommon,['Eva Widermann'],133,en,,527243,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.26'}"
crd_c6aa9e3981f6416d9cdd69d6fa76651c,Dinner Bell,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c6aa9e3981f6416d9cdd69d6fa76651c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c6aa9e3981f6416d9cdd69d6fa76651c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c6aa9e3981f6416d9cdd69d6fa76651c.avif?1709690747'}}",4,False,Ruby,['Item'],,"YOU KNOW WHAT HAPPENS {E}, 2 {I} — Draw cards equal to the damage on chosen character of yours, then banish them.",[],,,,,Rare,['Peter Brockhammer'],134,en,The delicate sound of impending doom.,516420,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.19', 'usd_foil': '0.71'}"
crd_d6f21fdca571497883e46666abc022bc,Peter Pan's Dagger,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d6f21fdca571497883e46666abc022bc.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d6f21fdca571497883e46666abc022bc.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d6f21fdca571497883e46666abc022bc.avif?1709690747'}}",2,False,Ruby,['Item'],,Your characters with Evasive get +1 {S}.,[],,,,,Common,['Leonardo Giammichele'],135,en,"Like so much other lore, Peter Pan's dagger was safe in the Great Illuminary until the flood.",527761,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_24945449688b42f699bff7a47b3f282b,Sword in the Stone,,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_24945449688b42f699bff7a47b3f282b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_24945449688b42f699bff7a47b3f282b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_24945449688b42f699bff7a47b3f282b.avif?1709690747'}}",1,False,Ruby,['Item'],,"{E}, 2 {I} — Chosen character gets +1 {S} this turn for each 1 damage on them.",[],,,,,Uncommon,['Gaku Kumatori'],136,en,"""Whoso pulleth out this sword of this stone and anvil is rightwise king born of England.""",525105,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.06', 'usd_foil': '0.24'}"
crd_297bfc741b2c4c01b430258d55aef604,Alice,Growing Girl,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_297bfc741b2c4c01b430258d55aef604.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_297bfc741b2c4c01b430258d55aef604.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_297bfc741b2c4c01b430258d55aef604.avif?1709690747'}}",3,True,Sapphire,['Character'],"['Dreamborn', 'Hero']","GOOD ADVICE Your other characters gain Support. (Whenever they quest, you may add their {S} to another chosen character's {S} this turn.)
WHAT DID I DO? While this character has 10 {S} or more, she gets +4 {L}.",[],,1.0,4.0,1.0,Legendary,['Alice Pisoni'],137,en,,527528,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '4.59', 'usd_foil': '10.73'}"
crd_ebdef6b29bb74afaa3e5efea83fe89c7,Basil,Great Mouse Detective,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ebdef6b29bb74afaa3e5efea83fe89c7.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ebdef6b29bb74afaa3e5efea83fe89c7.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ebdef6b29bb74afaa3e5efea83fe89c7.avif?1709690747'}}",6,True,Sapphire,['Character'],"['Floodborn', 'Hero', 'Detective']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Basil.)
THERE'S ALWAYS A CHANCE If you used Shift to play this character, you may draw 2 cards when he enters play.",['Shift'],,3.0,4.0,3.0,Super_rare,['Bill Robinson'],138,en,A solution always presents itself.,525232,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.18', 'usd_foil': '0.74'}"
crd_e820659ebe3f4a2fa154ffae96da8bde,Basil,Of Baker Street,normal,2023-11-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e820659ebe3f4a2fa154ffae96da8bde.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e820659ebe3f4a2fa154ffae96da8bde.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e820659ebe3f4a2fa154ffae96da8bde.avif?1709690747'}}",2,True,Sapphire,['Character'],"['Dreamborn', 'Hero', 'Detective']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,2.0,2.0,1.0,Common,['Jake Parker'],139,en,"""What an ingenious device! If its light is refracted through these, then its images must resolve somewhere below.""",525239,{'core': 'legal'},"{'id': 'set_142d2dfb5d4b4b739a1017dc4bb0fcd2', 'code': '2', 'name': 'Rise of the Floodborn'}","{'usd': '0.05', 'usd_foil': '0.21'}"
