id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_df8f4f463d6e4b7483db0bfccd609059,Markowski,Space Trooper,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_df8f4f463d6e4b7483db0bfccd609059.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_df8f4f463d6e4b7483db0bfccd609059.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_df8f4f463d6e4b7483db0bfccd609059.avif?1730901319'}}",4,True,Ruby,['Character'],"['Storyborn', 'Ally']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,3.0,2.0,2.0,Common,['Kevin Sidharta'],113,en,"""Just what we needed—a new place to fight bugs.""",592019,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_4b053bdcc56546798dfd962d892a3630,Abu,Bold Helmsman,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_4b053bdcc56546798dfd962d892a3630.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_4b053bdcc56546798dfd962d892a3630.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_4b053bdcc56546798dfd962d892a3630.avif?1730901319'}}",5,False,Ruby,['Character'],"['Storyborn', 'Ally']",Rush (This character can challenge the turn they’re played.),['Rush'],,4.0,4.0,2.0,Common,['OggysonArt'],114,en,"""Port, Abu! Port! To the left! ABU! The other way!""
—Aladdin",592025,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.05', 'usd_foil': '0.14'}"
crd_01d728f9a98643378187ab0151a89b06,Mickey Mouse,Courageous Sailor,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_01d728f9a98643378187ab0151a89b06.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_01d728f9a98643378187ab0151a89b06.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_01d728f9a98643378187ab0151a89b06.avif?1730901319'}}",3,True,Ruby,['Character'],"['Dreamborn', 'Hero']","SOLID GROUND While this character is at a location, he gets +2 {S}.",[],,2.0,4.0,1.0,Common,['Kenneth Anderson'],115,en,"""Golly, this looked a lot easier from the ship. But I know I can make it—the crew is counting on me!""",586979,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.08', 'usd_foil': '0.18'}"
crd_7873f8596eef4066bc23325ceeedcfd8,Adorabeezle Winterpop,Ice Rocket Racer,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7873f8596eef4066bc23325ceeedcfd8.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7873f8596eef4066bc23325ceeedcfd8.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7873f8596eef4066bc23325ceeedcfd8.avif?1730901319'}}",3,True,Ruby,['Character'],"['Storyborn', 'Hero', 'Racer']","KEEP DRIVING While this character has damage, she gets +1 {L}.",[],,1.0,5.0,1.0,Common,['Cristian Romero'],116,en,"""It'll take more than that to knock me out of the race!""",583721,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.04', 'usd_foil': '0.21'}"
crd_772912bd2bb0469890adfcc1b3eedd61,Moana,Self-Taught Sailor,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_772912bd2bb0469890adfcc1b3eedd61.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_772912bd2bb0469890adfcc1b3eedd61.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_772912bd2bb0469890adfcc1b3eedd61.avif?1730901319'}}",1,True,Ruby,['Character'],"['Dreamborn', 'Hero', 'Princess', 'Pirate']",LEARNING THE ROPES This character can't challenge unless you have a Captain character in play.,[],,3.0,2.0,1.0,Common,['Koni'],117,en,"""You wanna tell me I don't know what I'm doing? I know I don't!""",591990,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.13', 'usd_foil': '0.55'}"
crd_97ffca1bcf534de0ae272cbe065245f8,John Darling,Sophisticated Swordsman,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_97ffca1bcf534de0ae272cbe065245f8.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_97ffca1bcf534de0ae272cbe065245f8.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_97ffca1bcf534de0ae272cbe065245f8.avif?1730901319'}}",2,True,Ruby,['Character'],"['Storyborn', 'Ally', 'Pirate']",,[],,1.0,4.0,1.0,Uncommon,['Filipe Laurentino'],118,en,"""Get ready, Michael! Here they come!""",593017,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.05', 'usd_foil': '0.19'}"
crd_a5acdc20f6a54938be2874ab080a9053,Aladdin,Intrepid Commander,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a5acdc20f6a54938be2874ab080a9053.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a5acdc20f6a54938be2874ab080a9053.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a5acdc20f6a54938be2874ab080a9053.avif?1730901319'}}",4,True,Ruby,['Character'],"['Floodborn', 'Hero', 'Prince']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Aladdin.)
REMEMBER YOUR TRAINING When you play this character, your characters get +2 {S} this turn.",['Shift'],,1.0,4.0,2.0,Uncommon,['Alice Pisoni'],119,en,,588075,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.09', 'usd_foil': '0.26'}"
crd_0e20ed4554c44df494fcf78ac9ce0239,Minnie Mouse,Pirate Lookout,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0e20ed4554c44df494fcf78ac9ce0239.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0e20ed4554c44df494fcf78ac9ce0239.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0e20ed4554c44df494fcf78ac9ce0239.avif?1730901319'}}",3,False,Ruby,['Character'],"['Dreamborn', 'Hero', 'Pirate']","LAND, HO! Once during your turn, whenever a card is put into your inkwell, you may return a location card from your discard to your hand.",[],,3.0,2.0,1.0,Super_rare,['Alice Pisoni'],120,en,Minnie leaned forward. Could it be true? Was this the island at last?,593028,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.58', 'usd_foil': '1.99'}"
crd_ea56665b30604ff0977e95ad7442f5f5,Moana,Kakamora Leader,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ea56665b30604ff0977e95ad7442f5f5.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ea56665b30604ff0977e95ad7442f5f5.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ea56665b30604ff0977e95ad7442f5f5.avif?1730901319'}}",7,True,Ruby,['Character'],"['Floodborn', 'Hero', 'Princess', 'Pirate', 'Captain']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Moana.)
GATHERING FORCES When you play this character, you may move any number of your characters to the same location for free. Gain 1 lore for each character you moved.",['Shift'],,6.0,5.0,1.0,Rare,['Jared Mathews'],121,en,,588360,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.3', 'usd_foil': '2.49'}"
crd_a545a0ceb41d4f2583bdc22226df0e31,Pete,Freebooter,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a545a0ceb41d4f2583bdc22226df0e31.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a545a0ceb41d4f2583bdc22226df0e31.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a545a0ceb41d4f2583bdc22226df0e31.avif?1730901319'}}",3,True,Ruby,['Character'],"['Dreamborn', 'Villain', 'Pirate']",,[],,5.0,2.0,1.0,Rare,['Celeste Jamneck / Mariana Moreno'],122,en,Pete was always looking for trouble. Now he was finally getting paid for it.,593035,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.15', 'usd_foil': '0.44'}"
crd_bb6785f344ac4b43812ed03ffe3793af,Goofy,Flying Goof,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_bb6785f344ac4b43812ed03ffe3793af.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_bb6785f344ac4b43812ed03ffe3793af.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_bb6785f344ac4b43812ed03ffe3793af.avif?1730901319'}}",6,False,Ruby,['Character'],"['Storyborn', 'Hero']","Rush (This character can challenge the turn they're played.)
Evasive (Only characters with Evasive can challenge this character.)","['Evasive', 'Rush']",,5.0,5.0,1.0,Rare,['Kenneth Anderson'],123,en,"""Hold on to yer hat!""",593008,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.14', 'usd_foil': '0.58'}"
crd_5123478aad6349f1a3f4500b31bc7d5e,Maui,Half-Shark,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5123478aad6349f1a3f4500b31bc7d5e.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5123478aad6349f1a3f4500b31bc7d5e.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5123478aad6349f1a3f4500b31bc7d5e.avif?1730901319'}}",6,True,Ruby,['Character'],"['Storyborn', 'Hero', 'Deity']","Evasive (Only characters with Evasive can challenge this character.)
CHEEEEOHOOOO! Whenever this character challenges another character, you may return an action card from your discard to your hand.
WAYFINDING Whenever you play an action, gain 1 lore.",['Evasive'],,7.0,5.0,1.0,Legendary,['Alexandria Neonakis'],124,en,,588357,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '35.61', 'usd_foil': '59.24'}"
crd_aace3808bd9f445195dceec7b4fe87e9,Hades,Strong Arm,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_aace3808bd9f445195dceec7b4fe87e9.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_aace3808bd9f445195dceec7b4fe87e9.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_aace3808bd9f445195dceec7b4fe87e9.avif?1730901319'}}",5,False,Ruby,['Character'],"['Storyborn', 'Villain', 'Deity']","WHAT ARE YOU GONNA DO? {E}, 3 {I}, Banish one of your characters – Banish chosen character.",[],,4.0,3.0,1.0,Legendary,['Brian Kesinger'],125,en,"""Panic, use your head for once!""",588070,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '1.18', 'usd_foil': '3.53'}"
crd_edb66d70e4d743b9927bd431e8aaedf7,Tigger,In the Crow's Nest,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_edb66d70e4d743b9927bd431e8aaedf7.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_edb66d70e4d743b9927bd431e8aaedf7.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_edb66d70e4d743b9927bd431e8aaedf7.avif?1730901319'}}",3,True,Ruby,['Character'],"['Storyborn', 'Hero', 'Tigger', 'Pirate']","Evasive (Only characters with Evasive can challenge this character.)
SWASH YOUR BUCKLES Whenever you play an action, this character gets +1 {S} and +1 {L} this turn.",['Evasive'],,0.0,4.0,1.0,Rare,['John Loren'],126,en,,578188,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.21', 'usd_foil': '0.91'}"
crd_eea9acebbeb6449a8cc03786f5bca24d,Scar,Heartless Hunter,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_eea9acebbeb6449a8cc03786f5bca24d.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_eea9acebbeb6449a8cc03786f5bca24d.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_eea9acebbeb6449a8cc03786f5bca24d.avif?1730901319'}}",5,False,Ruby,['Character'],"['Storyborn', 'Villain']","BARED TEETH When you play this character, deal 2 damage to chosen character of yours to deal 2 damage to chosen character.",[],,4.0,2.0,3.0,Super_rare,['Cookie'],127,en,"""It's for the greater good. I'm sure you understand.""
—Scar",591122,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.34', 'usd_foil': '3.16'}"
crd_abdee4f2746b40b48c29ea5f3da815b2,Thievery,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_abdee4f2746b40b48c29ea5f3da815b2.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_abdee4f2746b40b48c29ea5f3da815b2.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_abdee4f2746b40b48c29ea5f3da815b2.avif?1730901319'}}",1,True,Ruby,['Action'],,Chosen opponent loses 1 lore. Gain 1 lore.,[],,,,,Common,['Antoine Couttolenc'],128,en,"Apples, gems, magic lamp ... Abu's not picky as long as there's something worth stealing.",588086,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.11', 'usd_foil': '0.35'}"
crd_025d33fc4b0c45caabfa10a108e46acd,Lead the Way,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_025d33fc4b0c45caabfa10a108e46acd.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_025d33fc4b0c45caabfa10a108e46acd.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_025d33fc4b0c45caabfa10a108e46acd.avif?1730901319'}}",2,True,Ruby,['Action'],,Your characters get +2 {S} this turn.,[],,,,,Common,['Amanda MacFarlane'],129,en,"""We have what it takes to find our way through this maze, together! Hold on—we're going in!""",593020,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.05', 'usd_foil': '0.16'}"
crd_d388e59bbe7d4da98d3779993a350b4c,The Islands I Pulled from the Sea,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d388e59bbe7d4da98d3779993a350b4c.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d388e59bbe7d4da98d3779993a350b4c.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d388e59bbe7d4da98d3779993a350b4c.avif?1730901319'}}",3,False,Ruby,"['Action', 'Song']",,"(A character with cost 3 or more can {E} to sing this song for free.)
Search your deck for a location card, reveal that card to all players, and put it into your hand. Then, shuffle your deck.",[],,,,,Uncommon,['Wietse Treurniet'],130,en,So what can I say except... you're welcome,591984,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.14', 'usd_foil': '0.62'}"
crd_d65c18ee25cd417bbb2c14e01f2a69a5,Energy Blast,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d65c18ee25cd417bbb2c14e01f2a69a5.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d65c18ee25cd417bbb2c14e01f2a69a5.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d65c18ee25cd417bbb2c14e01f2a69a5.avif?1730901319'}}",7,False,Ruby,['Action'],,Banish chosen character. Draw a card.,[],,,,,Rare,['Marco Giorgianni'],131,en,"""Did you really think I would fight fair?""
—Jafar",591982,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.12', 'usd_foil': '0.65'}"
crd_3f429b4816d0421cb951261fa3552a95,Longboat,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3f429b4816d0421cb951261fa3552a95.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3f429b4816d0421cb951261fa3552a95.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3f429b4816d0421cb951261fa3552a95.avif?1730901319'}}",2,False,Ruby,['Item'],,TAKE IT FOR A SPIN 2 {I} – Chosen character of yours gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.),[],,,,,Uncommon,['Alex Shin'],132,en,,592009,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.06', 'usd_foil': '0.32'}"
crd_2543ac0748a945e3a4a68ef2f90e2feb,Gold Coin,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2543ac0748a945e3a4a68ef2f90e2feb.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2543ac0748a945e3a4a68ef2f90e2feb.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2543ac0748a945e3a4a68ef2f90e2feb.avif?1730901319'}}",1,True,Ruby,['Item'],,"GLITTERING ACCESS {E}, 1 {I}, Banish this item – Ready chosen character of yours. They can't quest for the rest of this turn.",[],,,,,Common,['Gabriel Angelo'],133,en,"""Sweet mother of monkey milk! A gold coin!""
—Vanellope von Schweetz",591124,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_b9c345526a994ae88d5832aac9f083b9,Card Soldier's Spear,,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b9c345526a994ae88d5832aac9f083b9.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b9c345526a994ae88d5832aac9f083b9.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b9c345526a994ae88d5832aac9f083b9.avif?1730901319'}}",1,True,Ruby,['Item'],,A SUITABLE WEAPON Your damaged characters get +1 {S}.,[],,,,,Uncommon,['Kristen Kaluba'],134,en,,588342,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.1', 'usd_foil': '0.23'}"
crd_5b57ee130c204b778df487c9826834c1,Flotilla,Coconut Armada,landscape,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5b57ee130c204b778df487c9826834c1.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5b57ee130c204b778df487c9826834c1.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5b57ee130c204b778df487c9826834c1.avif?1730901319'}}",2,False,Ruby,['Location'],,"TINY THIEVES At the start of your turn, if you have a character here, all opponents lose 1 lore and you gain lore equal to the lore lost this way.",[],2.0,,6.0,0.0,Rare,['Jiahui Eva Gao'],135,en,,588367,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.18', 'usd_foil': '1.08'}"
crd_5c09e6638f7f4eccaa8ae9cf545702cc,Skull Rock,Isolated Fortress,landscape,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5c09e6638f7f4eccaa8ae9cf545702cc.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5c09e6638f7f4eccaa8ae9cf545702cc.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5c09e6638f7f4eccaa8ae9cf545702cc.avif?1730901319'}}",2,True,Ruby,['Location'],,"FAMILIAR GROUND Characters get +1 {S} while here.
SAFE HAVEN At the start of your turn, if you have a Pirate character here, gain 1 lore.",[],1.0,,6.0,0.0,Common,['Nicolas Ky'],136,en,,591987,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.1', 'usd_foil': '0.18'}"
crd_7dd1be4d36094e6a9429298fb6a2d7df,B.E.N.,Eccentric Robot,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7dd1be4d36094e6a9429298fb6a2d7df.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7dd1be4d36094e6a9429298fb6a2d7df.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7dd1be4d36094e6a9429298fb6a2d7df.avif?1730901319'}}",4,True,Sapphire,['Character'],"['Storyborn', 'Ally', 'Robot', 'Pirate']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,4.0,3.0,2.0,Common,['Gwawi'],137,en,,592999,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.05', 'usd_foil': '0.13'}"
crd_a881e85e281f4e3abe2fbf0437a5c159,Aunt Cass,Biggest Fan,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a881e85e281f4e3abe2fbf0437a5c159.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a881e85e281f4e3abe2fbf0437a5c159.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a881e85e281f4e3abe2fbf0437a5c159.avif?1730901319'}}",2,True,Sapphire,['Character'],"['Storyborn', 'Mentor']","HAPPY TO HELP Whenever this character quests, chosen Inventor character gets +1 {L} this turn.",[],,1.0,3.0,1.0,Common,['Kendall Hale'],138,en,"""All right, geniuses, let's feed those hungry brains.""",591989,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.06', 'usd_foil': '0.16'}"
crd_64b2156407ef4b99a1636bf189825eaa,Gadget Hackwrench,Creative Thinker,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_64b2156407ef4b99a1636bf189825eaa.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_64b2156407ef4b99a1636bf189825eaa.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_64b2156407ef4b99a1636bf189825eaa.avif?1730901319'}}",3,True,Sapphire,['Character'],"['Storyborn', 'Ally', 'Inventor']","BRAINSTORM Whenever you play an item, this character gets +1 {L} this turn.",[],,1.0,4.0,1.0,Common,['Andrea Femerstrand'],139,en,"""Golly, a perfect wingnut! There's about a million uses for that!""",588152,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.11', 'usd_foil': '0.22'}"
crd_7394b4b887f3447dae760121d9ddef7b,Gadget Hackwrench,Brilliant Bosun,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7394b4b887f3447dae760121d9ddef7b.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7394b4b887f3447dae760121d9ddef7b.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7394b4b887f3447dae760121d9ddef7b.avif?1730901319'}}",6,True,Sapphire,['Character'],"['Floodborn', 'Ally', 'Inventor']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Gadget Hackwrench.)
MECHANICALLY SAVVY While you have 3 or more items in play, you pay 1 {I} less to play Inventor characters.",['Shift'],,3.0,6.0,3.0,Super_rare,['Alex Accorsi'],140,en,,578189,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.18', 'usd_foil': '0.61'}"
crd_975737e961724e1983ed15fa1f6fbb33,Zipper,Astute Decoy,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_975737e961724e1983ed15fa1f6fbb33.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_975737e961724e1983ed15fa1f6fbb33.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_975737e961724e1983ed15fa1f6fbb33.avif?1730901319'}}",3,True,Sapphire,['Character'],"['Storyborn', 'Ally']","Ward (Opponents can't choose this character except to challenge.)
RUN INTERFERENCE During your turn, whenever a card is put into your inkwell, another chosen character gains Resist +1 until the start of your next turn. (Damage dealt to them is reduced by 1.)",['Ward'],,2.0,2.0,2.0,Rare,['Eri Welli'],141,en,,588338,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '0.21', 'usd_foil': '0.51'}"
crd_5fe66ed6c5c842ac9e0ea2eba5ca3a4f,Oswald,The Lucky Rabbit,normal,2024-11-15,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5fe66ed6c5c842ac9e0ea2eba5ca3a4f.avif?1730901319', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5fe66ed6c5c842ac9e0ea2eba5ca3a4f.avif?1730901319', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5fe66ed6c5c842ac9e0ea2eba5ca3a4f.avif?1730901319'}}",2,False,Sapphire,['Character'],"['Storyborn', 'Hero']","FAVORABLE CHANCE During your turn, whenever a card is put into your inkwell, you may reveal the top card of your deck. If it’s an item card, you may play that item for free and it enters play exerted. Otherwise, put it on the bottom of your deck.",[],,2.0,1.0,2.0,Legendary,['Tom Bancroft / Kristen Breshears'],142,en,,579933,{'core': 'not_legal'},"{'id': 'set_0df34ab314e04a479ef3538fd6c3e4e1', 'code': '6', 'name': 'Azurite Sea'}","{'usd': '10.84', 'usd_foil': '18.71'}"
