id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_699c0e28637945e0a2ad8698e9695bb0,I Will Find My Way,,normal,2024-02-23,1,True,Emerald,Song,,"(A character with cost 1 or more can {E} to sing this song for free.)
Chosen character of yours gets +2 {S} this turn. They may move to a location for free.",[],,,,,Common,['Carmine Pucci'],95,en,"I would go most anywhere
To feel like I belong",538723,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.1', 'usd_foil': '0.14'}"
crd_cc8e7afe0f344c32b64446caf7b31456,Strike a Good Match,,normal,2024-02-23,2,True,Emerald,Action,,"(A character with cost 2 or more can {E} to sing this song for free.)
Draw 2 cards, then choose and discard a card.",[],,,,,Common,['Maxine Vee'],96,en,"Please bring honor to us
Please bring honor to us all",538296,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.2'}"
crd_cc8e7afe0f344c32b64446caf7b31456,Strike a Good Match,,normal,2024-02-23,2,True,Emerald,Song,,"(A character with cost 2 or more can {E} to sing this song for free.)
Draw 2 cards, then choose and discard a card.",[],,,,,Common,['Maxine Vee'],96,en,"Please bring honor to us
Please bring honor to us all",538296,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.2'}"
crd_bb11d0da1233459c84ade5157719208f,Airfoil,,normal,2024-02-23,2,True,Emerald,Item,,"I GOT TO BE GOING {E} — If you've played 2 or more actions this turn, draw a card.",[],,,,,Common,['Jenna Gray'],97,en,"Discovered in the lost Sea Duck, it looked good as new.",537757,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_1784510055ec43e49b13b2837192c1d1,Robin's Bow,,normal,2024-02-23,3,False,Emerald,Item,,"FOREST'S GIFT {E} — Deal 1 damage to chosen damaged character or location.
A BIT OF A LARK Whenever a character of yours named Robin Hood quests, you may ready this item.",[],,,,,Uncommon,['McKay Anderson'],98,en,"""The forest always provides just what you need.""
—Robin Hood",537827,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.28'}"
crd_c6b673289f9a4d2680a50dc6be9605dc,Starlight Vial,,normal,2024-02-23,4,False,Emerald,Item,,"EFFICIENT ENERGY {E} — You pay 2 {I} less for the next action you play this turn.
TRAP 2 {I}, Banish this item — Draw 2 cards, then choose and discard a card.",[],,,,,Rare,['Billy Wimblett'],99,en,"In the wrong hands, this vial of magic could be disastrous.",539086,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.11', 'usd_foil': '0.38'}"
crd_7ddf29d6110e4ccf838fa1ae76bbe034,De Vil Manor,Cruella's Estate,landscape,2024-02-23,1,True,Emerald,Location,,,[],1.0,,4.0,1.0,Common,['Ryan Moeck'],100,en,"""They say the ol' place is haunted, or bewitched, or some such fiddle-faddle.""
—Colonel",534090,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.15'}"
crd_6438731e38f642b38a24a0b566078fa3,Fang,River City,landscape,2024-02-23,4,True,Emerald,Location,,SURROUNDED BY WATER Characters gain Ward and Evasive while here. (Opponents can't choose them except to challenge. Only characters with Evasive can challenge them.),[],2.0,,6.0,2.0,Rare,['Michael Guimont'],101,en,A nation protected by fierce assassins and their even fiercer cats.,533884,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.34', 'usd_foil': '0.74'}"
crd_872d8dd267f44d1ca4410036e7eed315,Kuzco's Palace,Home of the Emperor,landscape,2024-02-23,3,True,Emerald,Location,,"CITY WALLS Whenever a character is challenged and banished while here, banish the challenging character.",[],3.0,,7.0,1.0,Uncommon,['Andreas Rocha'],102,en,"""Sure it's a little small, but also it DOESN'T HAVE A POOL!"" —Kuzco",538681,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.23'}"
crd_341f45661be2402b86ec54dd9e402bd3,Ariel,Adventurous Collector,normal,2024-02-23,3,True,Ruby,Character,"['Dreamborn', 'Hero', 'Princess']","Evasive (Only characters with Evasive can challenge this character.)
INSPIRING VOICE Whenever you play a song, chosen character of yours gains Evasive until the start of your next turn.",['Evasive'],,2.0,3.0,1.0,Super_rare,['Javi Salas'],103,en,Shipwrecks are great places to find lore—and hide from sharks!,537886,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.15', 'usd_foil': '0.88'}"
crd_962d3a1f68d842a2818db2f230723b87,Billy Bones,Keeper of the Map,normal,2024-02-23,5,True,Ruby,Character,"['Storyborn', 'Alien', 'Pirate']",,[],,6.0,5.0,1.0,Common,['Roger Pérez'],104,en,"""He's after me chest, that fiendish cyborg and his
band of cutthroats.""",539087,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.11'}"
crd_cded72e2cdf242d490be6e3e32c3e17b,Captain Hook,Master Swordsman,normal,2024-02-23,5,True,Ruby,Character,"['Dreamborn', 'Villain', 'Pirate', 'Captain']","NEMESIS During your turn, whenever this character banishes another character in a challenge, ready this character. He can't quest for the rest of this turn.
MAN-TO-MAN Characters named Peter Pan lose Evasive and can't gain Evasive.",[],,5.0,4.0,1.0,Rare,['Simone Buonfantino'],105,en,,538225,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.18', 'usd_foil': '0.58'}"
crd_97817cbd2b964970b24740509392cf7b,Della Duck,Unstoppable Mom,normal,2024-02-23,2,False,Ruby,Character,"['Storyborn', 'Ally']",Reckless (This character can't quest and must challenge each turn if able.),['Reckless'],,3.0,3.0,0.0,Common,['Rudy Hill'],106,en,"""I survived the moon. How tough could the flooded
Inklands be?""",535723,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.02', 'usd_foil': '0.18'}"
crd_27a77344b85748bd9d7d45de2969c918,HeiHei,Accidental Explorer,normal,2024-02-23,2,True,Ruby,Character,"['Storyborn', 'Ally']","MINDLESS WANDERING Once per turn, when this character moves to a location, each opponent loses 1 lore.",[],,3.0,2.0,1.0,Uncommon,['Jiahui Eva Gao'],107,en,Considering the coconut.,538342,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.43'}"
crd_f9025821a35c4cea9fd04182f7db5896,Hydra,Deadly Serpent,normal,2024-02-23,6,False,Ruby,Character,['Storyborn'],"WATCH THE TEETH Whenever this character is dealt damage, deal that much damage to chosen opposing character.",[],,6.0,5.0,2.0,Legendary,['Jochem van Gool'],108,en,More heads are better than one.,539088,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.05', 'usd_foil': '3.38'}"
crd_163516a9fa684676b2bed66aa7a64a35,Jim Hawkins,Space Traveler,normal,2024-02-23,5,True,Ruby,Character,"['Storyborn', 'Hero']","THIS IS IT! When you play this character, you may play a location with cost 4 or less for free.
TAKE THE HELM Whenever you play a location, this character may move there for free.",[],,4.0,4.0,2.0,Legendary,['Veronica Di Lorenzo / Livio Cacciatore'],109,en,"""You're gonna rattle the stars, you are.""
—John Silver",532660,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '9.76', 'usd_foil': '17.16'}"
crd_bdeabb102e8a43af9b4e1699df256503,Jim Hawkins,Thrill Seeker,normal,2024-02-23,2,True,Ruby,Character,"['Dreamborn', 'Hero']",,[],,3.0,2.0,1.0,Common,['Marcel Berg'],110,en,"If you want a bigger reward, you've got to take
bigger risks.",536113,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.18'}"
crd_d119988be09743af8639f30e658caa8c,Kakamora,Menacing Sailor,normal,2024-02-23,3,False,Ruby,Character,"['Storyborn', 'Pirate']","PLUNDER When you play this character, each opponent loses 1 lore.",[],,3.0,2.0,1.0,Common,['Brian Kesinger'],111,en,There's a bunch more where he came from.,538365,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_62c656f20cba4c43a1ed1f7ebc2ca720,Madame Medusa,The Boss,normal,2024-02-23,6,False,Ruby,Character,"['Storyborn', 'Villain']","THAT TERRIBLE WOMAN When you play this character, banish chosen opposing character with 3 {S} or less.",[],,4.0,4.0,1.0,Super_rare,['Jackie Droujko'],112,en,"""Finding lore will be as easy as taking candy from
children.""",539089,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.27', 'usd_foil': '7.49'}"
crd_1b985f3a7a854505902294c666c69c34,Maui,Soaring Demigod,normal,2024-02-23,3,False,Ruby,Character,"['Storyborn', 'Hero', 'Deity']","Reckless (This character can't quest and must challenge each turn if able.)
IN MA BELLY Whenever a character of yours named HeiHei quests, this character gets +1 {L} and loses Reckless this turn.",['Reckless'],,5.0,2.0,0.0,Uncommon,['Rob Di Salvo'],113,en,"""You got any more of those chickens hanging around?""",539090,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_a7d5d3768a9d4c3db389429ccc654146,Maui,Whale,normal,2024-02-23,7,True,Ruby,Character,"['Storyborn', 'Hero', 'Deity']","THIS MISSION IS CURSED This character can't ready at the start of your turn.
I GOT YOUR BACK 2 {I} — Ready this character. He can't quest for the rest of this turn.",[],,8.0,8.0,1.0,Rare,['Sandara Tang'],114,en,Always ready to make a splash.,539091,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.13', 'usd_foil': '0.38'}"
crd_c219f80dc2d34bea9b7a9bfdb4e04528,Milo Thatch,Spirited Scholar,normal,2024-02-23,2,True,Ruby,Character,"['Storyborn', 'Hero']","I'M YOUR MAN! While this character is at a location, he gets +2 {S}.",[],,2.0,2.0,1.0,Common,['Massimiliano Narciso'],115,en,"""My grandpa never told me about this place!""",536282,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.13'}"
crd_d506a2271c444d7f9c2becae74535475,Moana,Born Leader,normal,2024-02-23,5,True,Ruby,Character,"['Floodborn', 'Hero', 'Princess', 'Captain']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Moana.)
WELCOME TO MY BOAT Whenever this character quests while at a location, ready all other characters here. They can't quest for the rest of this turn.",['Shift'],,4.0,4.0,2.0,Rare,['Grace Tran'],116,en,,532861,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.15', 'usd_foil': '0.22'}"
crd_c4bb70c1ad214e2093ce724398d59e4b,Moana,Undeterred Voyager,normal,2024-02-23,4,True,Ruby,Character,"['Storyborn', 'Hero', 'Princess']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,3.0,4.0,1.0,Common,['Mila Useche'],117,en,No fire or storm will keep her from her goal.,538352,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.14'}"
crd_d9f88c1c25a1490f9cac1cef82b51219,Nutsy,Vulture Henchman,normal,2024-02-23,2,True,Ruby,Character,"['Storyborn', 'Ally']",,[],,2.0,3.0,1.0,Common,['Denny Minonne'],118,en,"""Nutsy, button your beak.""
—Trigger",537940,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.13'}"
crd_ffccea571e7e4efb9b5258ecc03e847b,Peter Pan,Never Land Hero,normal,2024-02-23,3,True,Ruby,Character,"['Storyborn', 'Hero']","Rush (This character can challenge the turn they're played.)
OVER HERE, TINK While you have a character named Tinker Bell in play, this character gets +2 {S}.",['Rush'],,1.0,3.0,2.0,Common,['Aubrey Archer'],119,en,"With Peter, plans often meant diving headlong into
danger.",537951,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_74965b03fa644306af97644d8ad19c1d,Peter Pan,Pirate's Bane,normal,2024-02-23,6,True,Ruby,Character,"['Floodborn', 'Hero']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Peter Pan.)
Evasive (Only characters with Evasive can challenge this character.)
YOU'RE NEXT! Whenever he challenges a Pirate character, this character takes no damage from the challenge.","['Evasive', 'Shift']",,4.0,5.0,2.0,Rare,['Simone Buonfantino'],120,en,,538227,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.15', 'usd_foil': '0.45'}"
crd_4d0b6d09ae6c423ea874fbb6c659355e,Prince Eric,Expert Helmsman,normal,2024-02-23,4,False,Ruby,Character,"['Dreamborn', 'Hero', 'Prince']","SURPRISE MANEUVER When this character is banished, you may banish chosen character.",[],,2.0,2.0,2.0,Super_rare,['Randy Bishop'],121,en,"The storm came out of nowhere, forcing Eric
to turn back before he reached the mysterious
structure at the edge of Lorcana.",536265,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.33', 'usd_foil': '1.59'}"
crd_d785c3ffe80440a5a9ef39641add4d23,Scroop,Backstabber,normal,2024-02-23,5,True,Ruby,Character,"['Storyborn', 'Villain', 'Alien', 'Pirate']","BRUTE While this character has damage, he gets +3 {S}.",[],,2.0,5.0,2.0,Uncommon,['Carmine Pucci'],122,en,"Always keep him in front of you. And downwind,
if possible.",537610,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.15'}"
crd_f05ecc57c03640c68b45c6fc102f8a92,Simba,Scrappy Cub,normal,2024-02-23,2,False,Ruby,Character,"['Storyborn', 'Hero', 'Prince']",,[],,1.0,1.0,3.0,Rare,['Agnes Christianson'],123,en,"He'll join the hunt for lore after he's had a quick
snack.",538345,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.28', 'usd_foil': '0.67'}"
crd_3893e351132b4fc28df9093b721f4f28,Slightly,Lost Boy,normal,2024-02-23,4,True,Ruby,Character,"['Storyborn', 'Ally']","THE FOX If you have a character named Peter Pan in play, you pay 1 {I} less to play this character.
Evasive (Only characters with Evasive can challenge this character.)",['Evasive'],,4.0,3.0,1.0,Uncommon,['Luca Pinelli'],124,en,"""Pirates sure are easy to trick!""",537948,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_1f0feec19b8843c8888d22c1520239ac,Stitch,Little Rocket,normal,2024-02-23,2,False,Ruby,Character,"['Dreamborn', 'Hero', 'Alien']",Rush (This character can challenge the turn they're played.),['Rush'],,3.0,1.0,1.0,Common,['Nicola Saviori'],125,en,"""Who thought giving him power armor was a
good idea?!""
—Nani",532522,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.19'}"
crd_89a33b4b36de4c2a97042cd58ca0e6e5,Trigger,Not-So-Sharp Shooter,normal,2024-02-23,2,True,Ruby,Character,"['Storyborn', 'Ally']",OLD BETSY Your characters named Nutsy get +1 {L}.,[],,3.0,1.0,1.0,Uncommon,['Denny Minonne'],126,en,"""Criminently, Trigger! Point that peashooter the
other way.""
—Sheriff of Nottingham",539092,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.22'}"
crd_b1bb1284147849648c18082ac8b7f6b0,Webby Vanderquack,Enthusiastic Duck,normal,2024-02-23,3,True,Ruby,Character,"['Storyborn', 'Ally']",,[],,3.0,4.0,1.0,Common,['Louis Jones'],127,en,"""Finding lore is a lot easier when you have a
grappling hook!""",538351,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.14'}"
crd_a4bd827fb4c6497fba686f38a21448ee,Divebomb,,normal,2024-02-23,3,True,Ruby,Action,,Banish one of your characters with Reckless to banish chosen character with less {S} than that character.,[],,,,,Uncommon,['Lisanne Koeteeuw'],128,en,,537755,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.17'}"
crd_980a374d3ce34527868e0f78b48f63c6,I've Got a Dream,,normal,2024-02-23,2,True,Ruby,Action,,"(A character with cost 2 or more can {E} to sing this song for free.)
Ready chosen character of yours at a location. They can't quest for the rest of this turn. Gain lore equal to that location's {L}.",[],,,,,Uncommon,['Michela Cacciatore'],129,en,"Tor would like to quit and be a florist
Gunther does interior design",531825,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.25'}"
crd_980a374d3ce34527868e0f78b48f63c6,I've Got a Dream,,normal,2024-02-23,2,True,Ruby,Song,,"(A character with cost 2 or more can {E} to sing this song for free.)
Ready chosen character of yours at a location. They can't quest for the rest of this turn. Gain lore equal to that location's {L}.",[],,,,,Uncommon,['Michela Cacciatore'],129,en,"Tor would like to quit and be a florist
Gunther does interior design",531825,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.25'}"
crd_d42f3cca7b9c46a988d81347b0a4ba8b,On Your Feet! Now!,,normal,2024-02-23,4,False,Ruby,Action,,Ready all your characters and deal 1 damage to each of them. They can't quest for the rest of this turn.,[],,,,,Rare,['Lisanne Koeteeuw'],130,en,"""Catch them! Before they get away!""",539093,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.15', 'usd_foil': '0.34'}"
crd_cc0c5bf9ccbf4884926461d06eed76b0,Voyage,,normal,2024-02-23,1,True,Ruby,Action,,Move up to 2 characters of yours to the same location for free.,[],,,,,Common,['Alex Shin'],131,en,"""We were voyagers! Why'd we stop?"" —Moana",537384,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.17'}"
crd_2ad6131751ce45c681919a185cbe640a,Maui's Fish Hook,,normal,2024-02-23,3,True,Ruby,Item,,"IT'S MAUI TIME! If you have a character named Maui in play, you may use this item's Shapeshift ability for free.
SHAPESHIFT {E}, 2 {I} — Choose one:
• Chosen character gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)
• Chosen character gets +3 {S} this turn.",[],,,,,Rare,['Peter Brockhammer'],132,en,,538333,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.16', 'usd_foil': '0.85'}"
crd_890de7a0c3e34c8da80430d86a27365c,Sumerian Talisman,,normal,2024-02-23,3,True,Ruby,Item,,"SOURCE OF MAGIC During your turn, whenever one of your characters is banished in a challenge, you may draw a card.",[],,,,,Uncommon,['Adam Bunch'],133,en,"""Summoned spirit from the dark
Show thyself before this arc.""
—Lena Sabrewing",536271,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.08', 'usd_foil': '0.26'}"
crd_993b13d7185d4c83a00718ee79e6ef00,Agrabah,Marketplace,landscape,2024-02-23,3,True,Ruby,Location,,,[],1.0,,5.0,2.0,Common,['Kaitlin Cuthbertson'],134,en,"""Welcome to Agrabah, city of mystery, of enchantment, and the finest
merchandise this side of the river.""
—Merchant",534474,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_f74acb5e986f496092a1c5ef8bfa741a,Jolly Roger,Hook's Ship,landscape,2024-02-23,1,False,Ruby,Location,,"LOOK ALIVE, YOU SWABS! Characters gain Rush while here. (They can challenge the turn they're played.)
ALL HANDS ON DECK! Your Pirate characters may move here for free.",[],2.0,,5.0,0.0,Uncommon,['Nicolas Ky'],135,en,,538280,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.12', 'usd_foil': '0.31'}"
crd_9f8f3cf328fe451e9be15353026085ee,RLS Legacy,Solar Galleon,landscape,2024-02-23,4,False,Ruby,Location,,"THIS IS OUR SHIP Characters gain Evasive while here. (Only characters with Evasive can challenge them.)
HEAVE TOGETHER NOW If you have a character here, you pay 2 {I} less to move a character of yours here.",[],3.0,,8.0,2.0,Rare,['Wietse Treurniet'],136,en,,538682,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.54', 'usd_foil': '1.65'}"
crd_ac107df1d3864416ac579de7b826d297,Audrey Ramirez,The Engineer,normal,2024-02-23,5,True,Sapphire,Character,"['Storyborn', 'Ally']","Ward (Opponents can't choose this character except to challenge.)
SPARE PARTS Whenever this character quests, ready one of your items.",['Ward'],,2.0,5.0,2.0,Rare,['Richelle Canto'],137,en,"""How'd you break this thing, anyway?""",536269,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.16', 'usd_foil': '0.36'}"
crd_9ada4799889b49d69ae388f141a0c52c,Captain Amelia,First in Command,normal,2024-02-23,3,True,Sapphire,Character,"['Storyborn', 'Alien', 'Captain']","DISCIPLINE During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",[],,1.0,5.0,1.0,Common,['Amber Kommavongsa'],138,en,"""I've spotted a strange structure on the horizon.
Hard to port, helmsman!""",539094,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.14'}"
crd_ada8dfe4da974553886bcf9387198373,Dewey,Showy Nephew,normal,2024-02-23,3,True,Sapphire,Character,"['Dreamborn', 'Ally']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,2.0,3.0,2.0,Uncommon,['Federico M. Cugliari'],139,en,"""I got it! I knew I could do it! Dewey for the win!""",533440,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.2'}"
crd_1121277f1b454321be2740185a61c1c7,Flintheart Glomgold,Lone Cheater,normal,2024-02-23,4,True,Sapphire,Character,"['Storyborn', 'Villain']","THEY'LL NEVER SEE IT COMING! During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",[],,3.0,4.0,2.0,Uncommon,['Federico M. Cugliari'],140,en,"""Nobody tells Flintheart Glomgold what to do!""",538237,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.18'}"
crd_c978412b40d24029866de7fb2c2218ee,Genie,Cramped in the Lamp,normal,2024-02-23,2,True,Sapphire,Character,"['Storyborn', 'Ally']",,[],,2.0,2.0,2.0,Uncommon,['Ally Zermeno'],141,en,"""Ten thousand years will give you such a crick in
the neck!""",539095,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.23'}"
crd_2b3c2bc74af94a07ae07634fb74f237b,Gramma Tala,Keeper of Ancient Stories,normal,2024-02-23,4,True,Sapphire,Character,"['Storyborn', 'Mentor']","THERE WAS ONLY OCEAN When you play this character, look at the top 2 cards of your deck. You may put one into your hand. Put the rest on the bottom of your deck in any order.",[],,3.0,3.0,1.0,Common,['Cécile Carre / Anna Stosik'],142,en,"Listen with your whole heart, and the ancestors will
guide you.",538361,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.52'}"
crd_db1756b0f3fb4f77b212b8d264b73f84,Gramma Tala,Spirit of the Ocean,normal,2024-02-23,7,True,Sapphire,Character,"['Floodborn', 'Mentor']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Gramma Tala.)
DO YOU KNOW WHO YOU ARE? Whenever a card is put into your inkwell, gain 1 lore.",['Shift'],,4.0,8.0,2.0,Legendary,['Jennifer Park / Ellie Horie'],143,en,"She will always be with you, no matter how far your
journey takes you.",538727,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.55', 'usd_foil': '4.4'}"
crd_921f3a8bbf1c486490121d18a6d45752,Gyro Gearloose,Gadget Whiz,normal,2024-02-23,3,True,Sapphire,Character,"['Storyborn', 'Ally', 'Inventor']",NOW TRY TO KEEP UP {E} — Put an item card from your discard on the top of your deck.,[],,1.0,4.0,1.0,Rare,['Mario Oscar Gabriele'],144,en,"""Maybe the bulb tech will be less evil this time...""",539096,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.13', 'usd_foil': '0.33'}"
