id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_85d29b6399cc45b696b6f1e9abe19910,Tropical Rainforest,Jaguar Lair,landscape,2024-08-09,3,True,Emerald,Location,,SNACK TIME Opposing damaged characters gain Reckless. (They can't quest and must challenge if able.),[],1.0,,6.0,1.0,Uncommon,['Andreas Rocha'],102,en,,560240,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.25'}"
crd_47393fa4b8714ffbb182701c995d4998,Taffyta Muttonfudge,Ruthless Rival,normal,2024-08-09,2,True,Ruby,Character,"['Storyborn', 'Ally', 'Racer']",,[],,2.0,2.0,2.0,Uncommon,['Koni'],103,en,"""There's not a glimmer that can keep up with me. You might as well quit now.""",555252,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.27'}"
crd_f41934191f364d68bc66e64860cc0c92,Wreck-It Ralph,Demolition Dude,normal,2024-08-09,3,True,Ruby,Character,"['Storyborn', 'Hero']","REFRESHING BREAK Whenever you ready this character, gain 1 lore for each 1 damage on him.",[],,1.0,4.0,1.0,Rare,['Lisanne Koeteeuw'],104,en,,555259,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.18', 'usd_foil': '0.54'}"
crd_a583e1fe8f2144a7bbc320e966734055,Maximus,Team Champion,normal,2024-08-09,6,True,Ruby,Character,"['Storyborn', 'Ally']","ROYALLY BIG REWARDS At the end of your turn, if you have any characters in play with 5 {S} or more, gain 2 lore. If you have any in play with 10 {S} or more, gain 5 lore instead.",[],,3.0,5.0,2.0,Super_rare,['Federico Maria Cugliari'],105,en,It's easy to get carried away when it comes to tug-of-war.,561961,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.44', 'usd_foil': '1.29'}"
crd_c53a525669114b578666906f5adff421,Turbo,Royal Hack,normal,2024-08-09,2,False,Ruby,Character,"['Storyborn', 'Villain', 'Racer']","Rush (This character can challenge the turn they're played.)
GAME JUMP This character also counts as being named King Candy for Shift.",['Rush'],,2.0,3.0,1.0,Uncommon,['Juan Diego Leon'],106,en,,555260,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.31'}"
crd_735ff8a1a313478cacec3260dd388dfa,Donald Duck,Pie Slinger,normal,2024-08-09,5,True,Ruby,Character,"['Floodborn', 'Hero', 'Knight']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Donald Duck.)
HUMBLE PIE When you play this character, if you used Shift to play him, each opponent loses 2 lore.
RAGING DUCK While an opponent has 10 or more lore, this character gets +6 {S}.",['Shift'],,3.0,6.0,1.0,Legendary,['César Vergara'],107,en,,555261,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '1.59', 'usd_foil': '4.02'}"
crd_ba5b6348c7074d0cb21ecde50a1e6651,Rancis Fluggerbutter,Chocolate Charger,normal,2024-08-09,4,True,Ruby,Character,"['Storyborn', 'Ally', 'Racer']",,[],,4.0,4.0,1.0,Common,['Ellie Horie'],108,en,"Ingredients: Butter, sugar, unsweetened chocolate, vanilla, and arrogance.",555266,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.02', 'usd_foil': '0.11'}"
crd_0e2b19d48e8447f19582feef97a52725,Scar,Betrayer,normal,2024-08-09,5,True,Ruby,Character,"['Storyborn', 'Villain']","LONG LIVE THE KING When you play this character, you may banish chosen character named Mufasa.",[],,6.0,3.0,2.0,Uncommon,['Dinulescu Alexandru'],109,en,The second Rule of Villainy: Never settle for second place.,561962,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.3'}"
crd_0af4496693f64685885b27455c69e385,Snowanna Rainbeau,Cool Competitor,normal,2024-08-09,3,False,Ruby,Character,"['Storyborn', 'Ally', 'Racer']",Rush (This character can challenge the turn they're played.),['Rush'],,2.0,4.0,1.0,Common,['Simangaliso Sibaya'],110,en,"When it comes to racing, she never gets cold feet.",555268,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.02', 'usd_foil': '0.1'}"
crd_bfe946722b9545b996eac2d8d5e13dfd,Daisy Duck,Spotless Food-Fighter,normal,2024-08-09,2,True,Ruby,Character,"['Storyborn', 'Hero']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,2.0,2.0,1.0,Common,['Maddie Shilt'],111,en,She has an unblemished record.,561482,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.17'}"
crd_bc7acdf1831f4c71bbab9e1c2c16f0ff,Mickey Mouse,Enthusiastic Dancer,normal,2024-08-09,4,True,Ruby,Character,"['Dreamborn', 'Hero']","PERFECT PARTNERS While you have a character named Minnie Mouse in play, this character gets +2 {S}.",[],,2.0,4.0,2.0,Common,['Raquel Villanueva'],112,en,He loves to share the spotlight with a star like Minnie.,557293,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.17'}"
crd_833361002e2a4571b9d12ba392560b16,Ratigan,Raging Rat,normal,2024-08-09,3,True,Ruby,Character,"['Dreamborn', 'Villain']","NOTHING CAN STAND IN MY WAY While this character has damage, he gets +2 {S}.",[],,1.0,5.0,1.0,Common,['Adam Fenton'],113,en,The world's most diabolical genius should never suffer such indignities!,561636,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.15'}"
crd_4a0125f47df34b3c9f0f097e0cc68c84,Taffyta Muttonfudge,Crowd Favorite,normal,2024-08-09,1,True,Ruby,Character,"['Storyborn', 'Ally', 'Racer']","SHOWSTOPPER When you play this character, if you have a location in play, each opponent loses 1 lore.",[],,1.0,2.0,1.0,Common,['Carlos Luzzi'],114,en,"""Never lose sight of where you're going. Second place.""",555269,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.19'}"
crd_9c1f10eec0c84bd8bae7c5403a6221a7,Denahi,Avenging Brother,normal,2024-08-09,5,False,Ruby,Character,['Storyborn'],,[],,7.0,5.0,2.0,Rare,['Mike Parker'],115,en,"""You'll pay for what you've done! I'll track you all the way to the Azurite Sea if I have to!""",560491,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.13', 'usd_foil': '0.35'}"
crd_3c2769ada879468487b74479a921bc27,Pete,Steamboat Rival,normal,2024-08-09,7,True,Ruby,Character,"['Storyborn', 'Villain']","SCRAM! When you play this character, if you have another character named Pete in play, you may banish chosen opposing character.",[],,6.0,6.0,2.0,Super_rare,['Louis Jones'],116,en,,561963,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.17', 'usd_foil': '0.66'}"
crd_b486db00d41f4888984650e72cc36b00,Taffyta Muttonfudge,Sour Speedster,normal,2024-08-09,4,True,Ruby,Character,"['Floodborn', 'Ally', 'Racer']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Taffyta Muttonfudge.)
NEW ROSTER Once per turn, when this character moves to a location, gain 2 lore.",['Shift'],,3.0,3.0,1.0,Uncommon,['Jiahui Eva Gao'],117,en,,555270,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.55'}"
crd_04d93f974e354add83a5c60fbcc342d1,Robin Hood,Sharpshooter,normal,2024-08-09,4,False,Ruby,Character,"['Storyborn', 'Hero']","MY GREATEST PERFORMANCE Whenever this character quests, look at the top 4 cards of your deck. You may reveal an action card with cost 6 or less and play it for free. Put the rest in your discard.",[],,1.0,4.0,2.0,Legendary,['Federico Maria Cugliari'],118,en,,561646,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '5.8', 'usd_foil': '10.45'}"
crd_63f4432a95d84d9dab23728cf715f31f,Gaston,Pure Paragon,normal,2024-08-09,9,False,Ruby,Character,"['Dreamborn', 'Villain']","A MAN AMONG MEN! For each damaged character you have in play, you pay 2 {I} less to play this character.
Rush (This character can challenge the turn they're played.)",['Rush'],,10.0,6.0,2.0,Rare,['Dave Alvarez / Livio Cacciatore'],119,en,,560542,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.23', 'usd_foil': '0.95'}"
crd_6351c1cb10e841e09ce43d107309796b,Pete,Pastry Chomper,normal,2024-08-09,3,True,Ruby,Character,"['Storyborn', 'Villain']",,[],,4.0,3.0,1.0,Common,['Gaku Kumatori'],120,en,"His half-baked scheme to whisk away the food almost worked. But in the end, he got his just desserts.",561638,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.11'}"
crd_51db72cea0fc47c7a261bea9f511d4eb,Arthur,Novice Sparrow,normal,2024-08-09,1,False,Ruby,Character,"['Storyborn', 'Hero']",Reckless (This character can't quest and must challenge each turn if able.),['Reckless'],,2.0,3.0,0.0,Uncommon,['Brian Weisz'],121,en,"""Hold it, boy. Not so fast."" -Merlin",561466,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.31'}"
crd_79bc467a7ad540e4b2012a26e7a247df,Donald Duck,Daisy's Date,normal,2024-08-09,3,True,Ruby,Character,"['Storyborn', 'Ally']","PLUCKY PLAY Whenever this character challenges another character, each opponent loses 1 lore.",[],,2.0,4.0,1.0,Common,['Francesco D’ippolito / Giuseppe di Maio'],122,en,He keeps his eye on the prize.,561485,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.14'}"
crd_e49684f046464f2fac248bd11ba54f5d,Ratigan,Party Crasher,normal,2024-08-09,7,False,Ruby,Character,"['Floodborn', 'Villain']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Ratigan.)
Evasive (Only characters with Evasive can challenge this character.)
DELIGHTFULLY WICKED Your damaged characters get +2 {S}.","['Evasive', 'Shift']",,5.0,5.0,3.0,Rare,['Nicholas Kole'],123,en,,557537,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.18', 'usd_foil': '0.44'}"
crd_a24dcdebfc7246d4be1faad573e0a23e,Vanellope von Schweetz,Random Roster Racer,normal,2024-08-09,4,False,Ruby,Character,"['Storyborn', 'Hero', 'Princess', 'Racer']","Rush (This character can challenge the turn they're played.)
PIXLEXIA When you play this character, she gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)",['Rush'],,3.0,3.0,2.0,Rare,['Hyuna Lee'],124,en,,555271,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.21', 'usd_foil': '0.95'}"
crd_655a6cb32b86442e8bfc1538371dcded,Simba,Adventurous Successor,normal,2024-08-09,1,False,Ruby,Character,"['Storyborn', 'Hero', 'Prince']","I LAUGH IN THE FACE OF DANGER When you play this character, chosen character gets +2 {S} this turn.",[],,2.0,1.0,1.0,Common,['Valentin Palombo'],125,en,,560135,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.15'}"
crd_534dcd9a655747bfbcb0c52c605e9220,Minnie Mouse,Dazzling Dancer,normal,2024-08-09,3,True,Ruby,Character,"['Dreamborn', 'Hero']","DANCE-OFF Whenever this character or one of your characters named Mickey Mouse challenges another character, gain 1 lore.",[],,2.0,4.0,1.0,Uncommon,['Raquel Villanueva'],126,en,She doesn't seek the spotlight—the spotlight seeks her.,557294,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.27'}"
crd_8f78f01a16b947d8808ca0d350cb5c31,Break Free,,normal,2024-08-09,1,True,Ruby,Action,,Deal 1 damage to chosen character of yours. They gain Rush and get +1 {S} this turn. (They can challenge the turn they're played.),[],,,,,Common,['Brian Kesinger'],127,en,Tink darted from the shattered lantern in the blink of an eye.,559717,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.17'}"
crd_07fed6332fd14403b062bc4f1aed3e63,Evil Comes Prepared,,normal,2024-08-09,2,True,Ruby,Action,,"Ready chosen character of yours. They can't quest for the rest of this turn. If a Villain character is chosen, gain 1 lore.",[],,,,,Common,['Adam Bunch'],128,en,,561964,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_0f1a48118a4d4952864c66eec69808cf,Don't Let the Frostbite Bite,,normal,2024-08-09,7,True,Ruby,Action,,"(A character with cost 7 or more can {E} to sing this song for free.)
Ready all your characters. They can't quest for the rest of this turn.",[],,,,,Rare,['Linh Dang'],129,en,Let's call it a night,560524,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.16', 'usd_foil': '0.45'}"
crd_0f1a48118a4d4952864c66eec69808cf,Don't Let the Frostbite Bite,,normal,2024-08-09,7,True,Ruby,Song,,"(A character with cost 7 or more can {E} to sing this song for free.)
Ready all your characters. They can't quest for the rest of this turn.",[],,,,,Rare,['Linh Dang'],129,en,Let's call it a night,560524,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.16', 'usd_foil': '0.45'}"
crd_00e4569178e847649514f979474839fe,Glimmer vs Glimmer,,normal,2024-08-09,4,False,Ruby,Action,,Banish chosen character of yours to banish chosen character.,[],,,,,Uncommon,['Ian MacDonald'],130,en,"Hades: ""Listen, kid. If I'm gettin' banished back to the lorebook, you're going with me."" Hercules: ""We'll see about that.""",560548,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.23'}"
crd_534a9b86f32b472ab15ec30d254d76e3,Who's With Me?,,normal,2024-08-09,3,True,Ruby,Action,,"Your characters get +2 {S} this turn.
Whenever one of your characters with Reckless challenges another character this turn, gain 2 lore.",[],,,,,Super_rare,['Denny Minonne'],131,en,"""Don't forget, the purple unicorn is mine!""",560637,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.22', 'usd_foil': '0.52'}"
crd_96709c5ceb00448ab2b8e4b039319183,Potion of Might,,normal,2024-08-09,1,True,Ruby,Item,,"VILE CONCOCTION 1 {I}, Banish this item — Chosen character gets +3 {S} this turn. If a Villain character is chosen, they get +4 {S} instead.",[],,,,,Common,['Kendall Hale'],132,en,,561965,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.2'}"
crd_22989be17783417ea635d11b83b71252,The Sword Released,,normal,2024-08-09,3,False,Ruby,Item,,"POWER APPOINTED At the start of your turn, if you have a character in play with more {S} than each opposing character in play, each opponent loses 1 lore and you gain lore equal to the lore lost.",[],,,,,Rare,['Mario Oscar Gabriele'],133,en,,560544,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.14', 'usd_foil': '0.6'}"
crd_414acca972834b90bd464855d69b79cf,Ruby Chromicon,,normal,2024-08-09,1,True,Ruby,Item,,RUBY LIGHT {E} — Chosen character gets +1 {S} this turn.,[],,,,,Uncommon,['Dustin Panzino'],134,en,"""Leave fear behind.""
– Inscription",560100,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.72'}"
crd_38b31e4f9b2043259a5d8909cb58b8d3,Sugar Rush Speedway,Starting Line,landscape,2024-08-09,1,False,Ruby,Location,,"ON YOUR MARKS! Once per turn, you may {E} chosen character here and deal them 1 damage to move them to another location for free.",[],0.0,,5.0,0.0,Rare,['Cristian Romero'],135,en,,559787,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.61', 'usd_foil': '3.54'}"
crd_2c1dd652a2ff4655a1e26419afe50b4e,Ratigan's Party,Seedy Back Room,landscape,2024-08-09,2,True,Ruby,Location,,"MISFITS' REVELRY While you have a damaged character here, this location gets +2 {L}.",[],1.0,,7.0,0.0,Uncommon,['Jeremy Adams'],136,en,,561470,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.31'}"
crd_824fecbd011140ecaba3b8c8d7c4740a,King Candy,Sovereign of Sugar,normal,2024-08-09,1,True,Sapphire,Character,"['Storyborn', 'Villain', 'King', 'Racer']",,[],,2.0,2.0,1.0,Common,['Otto Paredes'],137,en,"""My sweet subjects, I can without a pinch of hesitation assure you that I have never been so happy.""",559789,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.17'}"
crd_ee79f31b26a94960a66ea9e5defa5a0c,Chaca,Impressive Daughter,normal,2024-08-09,4,True,Sapphire,Character,"['Storyborn', 'Ally']",,[],,4.0,3.0,2.0,Common,['Rianti Hidayat'],138,en,"""Look, look! My tooth is even looser today!""",560507,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.09'}"
crd_bc6df0ab3743447f9498d36c8f51fe73,The Queen,Cruelest of All,normal,2024-08-09,2,True,Sapphire,Character,"['Storyborn', 'Villain', 'Queen', 'Sorcerer']",Ward (Opponents can't choose this character except to challenge.),['Ward'],,0.0,4.0,1.0,Common,['Carmine Pucci'],139,en,She'd seen what the ink could do for other glimmers. What could it do for her?,561641,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.15'}"
crd_d71041d05a2249a6a4785367a7236274,Scrooge McDuck,Afficionado of Antiquities,normal,2024-08-09,4,False,Sapphire,Character,"['Storyborn', 'Hero']",,[],,5.0,5.0,2.0,Rare,['Cam Kendell'],140,en,"""The secret room should be right here! Ach, I cannot believe I paid a whole penny for this map.""",561642,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.21', 'usd_foil': '1.11'}"
crd_16dd3d0f11fb4a96a4aa7d7f69468a23,Prince John,Opportunistic Briber,normal,2024-08-09,3,True,Sapphire,Character,"['Dreamborn', 'Villain', 'Prince']","TAXES NEVER FAIL ME Whenever you play an item, this character gets +2 {S} this turn.",[],,1.0,5.0,1.0,Common,['Carlos Gomes Cabral'],141,en,"""Of course I'm on the list. Check under 'PJ.'""",561648,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.15'}"
crd_0a76a477c4d142439e5005d76bc01da2,Merlin,Back from Bermuda,normal,2024-08-09,4,True,Sapphire,Character,"['Storyborn', 'Mentor', 'Sorcerer']",LONG LIVE THE KING! Your characters named Arthur gain Resist +1. (Damage dealt to them is reduced by 1.),[],,1.0,4.0,2.0,Common,['Alice Pisoni'],142,en,"""A little peace and quiet will do your health good, boy.""",561966,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.03', 'usd_foil': '0.13'}"
crd_761315af205f480fae3ecf8c5018db46,Pacha,Emperor's Guide,normal,2024-08-09,3,True,Sapphire,Character,"['Storyborn', 'Hero']","HELPFUL SUPPLIES At the start of your turn, if you have an item in play, gain 1 lore.
PERFECT DIRECTIONS At the start of your turn, if you have a location in play, gain 1 lore.",[],,0.0,4.0,2.0,Uncommon,['Alex Accorsi'],143,en,,561471,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.12', 'usd_foil': '0.52'}"
crd_cf5e4f99f9c44d91b44ba607d640173b,The Queen,Fairest of All,normal,2024-08-09,5,True,Sapphire,Character,"['Floodborn', 'Villain', 'Queen', 'Sorcerer']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named The Queen.)
Ward (Opponents can't choose this character except to challenge.)
REFLECTIONS OF VANITY For each other character named The Queen you have in play, this character gets +1 {L}.","['Shift', 'Ward']",,2.0,6.0,1.0,Super_rare,['Aisha Durmagambetova'],144,en,,561967,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.27', 'usd_foil': '0.75'}"
crd_f13c7ff8caa0471c9cea95ac9d2177c2,Sheriff of Nottingham,Bushel Britches,normal,2024-08-09,9,False,Sapphire,Character,"['Storyborn', 'Villain']","EVERY LITTLE BIT HELPS For each item you have in play, you pay 1 {I} less to play this character.
Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,5.0,9.0,4.0,Rare,['Josep Solé'],145,en,,561968,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.27', 'usd_foil': '1.23'}"
crd_11d9c25e05f64856ba6814a42133a734,Chicha,Dedicated Mother,normal,2024-08-09,2,False,Sapphire,Character,"['Storyborn', 'Ally']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
ONE ON THE WAY During your turn, when you put a card into your inkwell, if it's the second card you've put into your inkwell this turn, you may draw a card.",['Support'],,2.0,1.0,1.0,Rare,['Grace Tran'],146,en,,560514,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.68', 'usd_foil': '1.17'}"
crd_dd74a7225ba143989196a76089b46fdc,Prince John,Gold Lover,normal,2024-08-09,4,True,Sapphire,Character,"['Storyborn', 'Villain', 'Prince']","BEAUTIFUL, LOVELY TAXES {E} — Play an item from your hand or discard with cost 5 or less for free, exerted.",[],,3.0,4.0,1.0,Super_rare,['Koni'],147,en,A villainous schemer from day to night.,556439,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.28', 'usd_foil': '1.43'}"
crd_65f44d7a61bc416ebc68806cea7f39e2,The Queen,Crown of the Council,normal,2024-08-09,4,False,Sapphire,Character,"['Storyborn', 'Villain', 'Queen', 'Sorcerer']","Ward (Opponents can't choose this character except to challenge.)
GATHERER OF THE WICKED When you play this character, look at the top 3 cards of your deck. You may reveal any number of character cards named The Queen and put them into your hand. Put the rest on the bottom of your deck in any order.",['Ward'],,3.0,2.0,2.0,Rare,['Lava Hijzelaar / Ellie Horie'],148,en,,561969,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.17', 'usd_foil': '0.48'}"
crd_b66ac79061b848eba1c927989cc2fd37,Kuzco,Selfish Emperor,normal,2024-08-09,6,True,Sapphire,Character,"['Storyborn', 'King']","OUTPLACEMENT When you play this character, you may put chosen item or location into its player's inkwell facedown and exerted.
BY INVITE ONLY 4 {I} — Your other characters gain Resist +1 until the start of your next turn. (Damage dealt to them is reduced by 1.)",[],,3.0,5.0,2.0,Super_rare,['Carlos Ruiz'],149,en,,561164,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.39', 'usd_foil': '3.39'}"
crd_c82e5a2740d24cf68ca04688f54a0b50,Mufasa,Ruler of Pride Rock,normal,2024-08-09,8,False,Sapphire,Character,"['Storyborn', 'Mentor', 'King']","A DELICATE BALANCE When you play this character, exert all cards in your inkwell, then return 2 cards at random from your inkwell to your hand.
EVERYTHING THE LIGHT TOUCHES Whenever this character quests, ready all cards in your inkwell.",[],,4.0,9.0,4.0,Legendary,['Jeanne Plounevez'],150,en,,559156,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '5.59', 'usd_foil': '10.54'}"
crd_bf86b60333c941008da0bf213d54829b,Ludwig von Drake,Self-Proclaimed Genius,normal,2024-08-09,5,True,Sapphire,Character,"['Storyborn', 'Ally']",,[],,4.0,4.0,3.0,Uncommon,['Matt Chapman'],151,en,"""So you see, there's a dark void at the edge of Lorcana. A complete absence of electromagnetic radiation! What's it made of? I don't know! The light's just gone. Kaput!""",557728,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.21'}"
crd_a5dbf42b10974a1d96749b32de706c58,Minnie Mouse,Quick-Thinking Inventor,normal,2024-08-09,1,False,Sapphire,Character,"['Dreamborn', 'Hero', 'Inventor']","CAKE CATAPULT When you play this character, chosen character gets -2 {S} this turn.",[],,1.0,2.0,1.0,Common,['Lauren Levering'],152,en,This puts the Frosting Flinger 2000 to shame.,561649,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.15'}"
